time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
112320,0.20060213,0.20045169,0.19999940,0.19924239,0.19817567,0.19679196,0.19508127,0.19303038,0.19062204,0.18783385,0.18463655,0.18099153,0.17684690,0.17213109,0.16674190,0.16052615,0.15323834,0.14444379,0.13323872,0.11705423,0.05885103
112380,0.20054025,0.20038989,0.19993784,0.19918122,0.19811506,0.19673206,0.19502226,0.19297242,0.19056531,0.18777852,0.18458281,0.18093958,0.17679696,0.17208339,0.16669672,0.16048381,0.15319922,0.14440843,0.13320791,0.11702955,0.05884053
112440,0.20047845,0.20032816,0.19987635,0.19912013,0.19805452,0.19667224,0.19496331,0.19291452,0.19050864,0.18772325,0.18452913,0.18088769,0.17674707,0.17203576,0.16665159,0.16044151,0.15316015,0.14437311,0.13317715,0.11700491,0.05883006
112500,0.20041672,0.20026651,0.19981494,0.19905911,0.19799405,0.19661249,0.19490444,0.19285670,0.19045203,0.18766805,0.18447551,0.18083586,0.17669725,0.17198817,0.16660652,0.16039926,0.15312112,0.14433782,0.13314641,0.11698029,0.05881960
112560,0.20035506,0.20020493,0.19975360,0.19899816,0.19793366,0.19655281,0.19484564,0.19279895,0.19039550,0.18761291,0.18442196,0.18078410,0.17664748,0.17194064,0.16656149,0.16035706,0.15308213,0.14430258,0.13311571,0.11695569,0.05880916
112620,0.20029348,0.20014343,0.19969233,0.19893729,0.19787334,0.19649320,0.19478691,0.19274126,0.19033903,0.18755784,0.18436848,0.18073240,0.17659778,0.17189317,0.16651653,0.16031491,0.15304319,0.14426737,0.13308504,0.11693113,0.05879875
112680,0.20023198,0.20008201,0.19963114,0.19887649,0.19781309,0.19643367,0.19472825,0.19268365,0.19028263,0.18750283,0.18431505,0.18068075,0.17654813,0.17184576,0.16647161,0.16027281,0.15300429,0.14423221,0.13305441,0.11690659,0.05878835
112740,0.20017055,0.20002065,0.19957002,0.19881576,0.19775292,0.19637421,0.19466967,0.19262610,0.19022630,0.18744789,0.18426169,0.18062917,0.17649854,0.17179839,0.16642674,0.16023075,0.15296544,0.14419708,0.13302381,0.11688207,0.05877797
112800,0.20010919,0.19995938,0.19950898,0.19875511,0.19769281,0.19631481,0.19461115,0.19256862,0.19017003,0.18739302,0.18420840,0.18057765,0.17644901,0.17175109,0.16638193,0.16018874,0.15292663,0.14416200,0.13299325,0.11685759,0.05876761
112860,0.20004791,0.19989817,0.19944801,0.19869453,0.19763279,0.19625549,0.19455270,0.19251122,0.19011384,0.18733821,0.18415516,0.18052619,0.17639954,0.17170384,0.16633717,0.16014679,0.15288787,0.14412695,0.13296272,0.11683312,0.05875727
112920,0.19998670,0.19983704,0.19938711,0.19863403,0.19757283,0.19619625,0.19449432,0.19245388,0.19005771,0.18728347,0.18410199,0.18047479,0.17635012,0.17165664,0.16629246,0.16010488,0.15284915,0.14409194,0.13293222,0.11680869,0.05874695
112980,0.19992557,0.19977599,0.19932629,0.19857359,0.19751294,0.19613707,0.19443602,0.19239661,0.19000164,0.18722879,0.18404889,0.18042345,0.17630076,0.17160950,0.16624780,0.16006301,0.15281047,0.14405697,0.13290176,0.11678428,0.05873665
113040,0.19986451,0.19971500,0.19926554,0.19851323,0.19745313,0.19607796,0.19437778,0.19233940,0.18994565,0.18717418,0.18399584,0.18037217,0.17625146,0.17156242,0.16620319,0.16002120,0.15277184,0.14402204,0.13287133,0.11675990,0.05872637
113100,0.19980352,0.19965409,0.19920486,0.19845295,0.19739339,0.19601893,0.19431961,0.19228227,0.18988972,0.18711963,0.18394286,0.18032096,0.17620222,0.17151538,0.16615864,0.15997943,0.15273325,0.14398715,0.13284093,0.11673554,0.05871611
113160,0.19974261,0.19959326,0.19914426,0.19839273,0.19733372,0.19595996,0.19426151,0.19222520,0.18983385,0.18706514,0.18388994,0.18026980,0.17615304,0.17146841,0.16611413,0.15993771,0.15269470,0.14395230,0.13281057,0.11671122,0.05870587
113220,0.19968177,0.19953250,0.19908373,0.19833259,0.19727412,0.19590107,0.19420349,0.19216821,0.18977806,0.18701072,0.18383708,0.18021870,0.17610391,0.17142148,0.16606968,0.15989604,0.15265620,0.14391749,0.13278024,0.11668691,0.05869564
113280,0.19962100,0.19947181,0.19902327,0.19827252,0.19721460,0.19584225,0.19414553,0.19211128,0.18972233,0.18695637,0.18378429,0.18016766,0.17605484,0.17137462,0.16602528,0.15985442,0.15261774,0.14388271,0.13274994,0.11666264,0.05868544
113340,0.19956031,0.19941119,0.19896289,0.19821252,0.19715514,0.19578349,0.19408764,0.19205441,0.18966666,0.18690208,0.18373156,0.18011668,0.17600583,0.17132780,0.16598093,0.15981284,0.15257933,0.14384798,0.13271968,0.11663838,0.05867525
113400,0.19949969,0.19935065,0.19890257,0.19815259,0.19709576,0.19572481,0.19402982,0.19199762,0.18961106,0.18684785,0.18367889,0.18006577,0.17595687,0.17128104,0.16593663,0.15977132,0.15254096,0.14381328,0.13268945,0.11661416,0.05866508
113460,0.19943914,0.19929018,0.19884233,0.19809274,0.19703645,0.19566620,0.19397206,0.19194089,0.18955553,0.18679369,0.18362628,0.18001491,0.17590798,0.17123434,0.16589238,0.15972983,0.15250263,0.14377863,0.13265925,0.11658996,0.05865494
113520,0.19937867,0.19922978,0.19878217,0.19803296,0.19697720,0.19560765,0.19391438,0.19188423,0.18950006,0.18673959,0.18357373,0.17996411,0.17585914,0.17118769,0.16584818,0.15968840,0.15246434,0.14374401,0.13262909,0.11656579,0.05864481
113580,0.19931826,0.19916945,0.19872207,0.19797325,0.19691803,0.19554918,0.19385677,0.19182764,0.18944466,0.18668556,0.18352125,0.17991337,0.17581035,0.17114109,0.16580404,0.15964701,0.15242610,0.14370943,0.13259896,0.11654164,0.05863470
113640,0.19925793,0.19910920,0.19866205,0.19791361,0.19685893,0.19549078,0.19379922,0.19177112,0.18938933,0.18663158,0.18346882,0.17986269,0.17576162,0.17109455,0.16575994,0.15960567,0.15238790,0.14367489,0.13256886,0.11651752,0.05862460
113700,0.19919767,0.19904902,0.19860210,0.19785404,0.19679990,0.19543245,0.19374174,0.19171466,0.18933406,0.18657768,0.18341646,0.17981207,0.17571295,0.17104806,0.16571590,0.15956438,0.15234975,0.14364038,0.13253879,0.11649342,0.05861453
113760,0.19913749,0.19898891,0.19854222,0.19779454,0.19674094,0.19537418,0.19368433,0.19165827,0.18927885,0.18652383,0.18336416,0.17976150,0.17566434,0.17100162,0.16567190,0.15952314,0.15231163,0.14360592,0.13250876,0.11646935,0.05860448
113820,0.19907737,0.19892887,0.19848241,0.19773512,0.19668206,0.19531599,0.19362699,0.19160194,0.18922371,0.18647005,0.18331192,0.17971100,0.17561578,0.17095524,0.16562796,0.15948194,0.15227356,0.14357149,0.13247876,0.11644531,0.05859444
113880,0.19901733,0.19886890,0.19842267,0.19767576,0.19662324,0.19525786,0.19356972,0.19154569,0.18916864,0.18641634,0.18325975,0.17966056,0.17556728,0.17090891,0.16558406,0.15944078,0.15223554,0.14353710,0.13244879,0.11642129,0.05858442
113940,0.19895736,0.19880901,0.19836300,0.19761648,0.19656449,0.19519980,0.19351251,0.19148949,0.18911363,0.18636268,0.18320763,0.17961017,0.17551883,0.17086264,0.16554022,0.15939968,0.15219755,0.14350275,0.13241886,0.11639730,0.05857443
114000,0.19889746,0.19874919,0.19830341,0.19755726,0.19650581,0.19514182,0.19345538,0.19143337,0.18905868,0.18630909,0.18315557,0.17955984,0.17547044,0.17081641,0.16549642,0.15935862,0.15215961,0.14346844,0.13238896,0.11637333,0.05856444
114060,0.19883764,0.19868943,0.19824388,0.19749812,0.19644720,0.19508390,0.19339831,0.19137731,0.18900380,0.18625556,0.18310358,0.17950958,0.17542211,0.17077024,0.16545268,0.15931761,0.15212171,0.14343416,0.13235909,0.11634939,0.05855448
114120,0.19877788,0.19862975,0.19818443,0.19743904,0.19638866,0.19502605,0.19334131,0.19132132,0.18894899,0.18620210,0.18305164,0.17945937,0.17537383,0.17072413,0.16540898,0.15927664,0.15208385,0.14339993,0.13232925,0.11632547,0.05854454
114180,0.19871819,0.19857014,0.19812505,0.19738004,0.19633019,0.19496827,0.19328437,0.19126539,0.18889424,0.18614869,0.18299977,0.17940921,0.17532561,0.17067807,0.16536534,0.15923572,0.15204604,0.14336573,0.13229945,0.11630158,0.05853461
114240,0.19865858,0.19851061,0.19806574,0.19732111,0.19627179,0.19491055,0.19322750,0.19120953,0.18883955,0.18609535,0.18294796,0.17935912,0.17527744,0.17063206,0.16532174,0.15919485,0.15200826,0.14333157,0.13226968,0.11627771,0.05852471
114300,0.19859904,0.19845114,0.19800650,0.19726225,0.19621346,0.19485291,0.19317070,0.19115374,0.18878493,0.18604207,0.18289620,0.17930908,0.17522933,0.17058610,0.16527820,0.15915402,0.15197053,0.14329744,0.13223994,0.11625387,0.05851482
114360,0.19853956,0.19839174,0.19794733,0.19720345,0.19615520,0.19479533,0.19311397,0.19109801,0.18873037,0.18598886,0.18284451,0.17925911,0.17518128,0.17054019,0.16523470,0.15911324,0.15193284,0.14326336,0.13221023,0.11623006,0.05850495
114420,0.19848016,0.19833241,0.19788822,0.19714473,0.19609700,0.19473782,0.19305730,0.19104235,0.18867588,0.18593571,0.18279288,0.17920919,0.17513328,0.17049434,0.16519126,0.15907250,0.15189520,0.14322931,0.13218056,0.11620627,0.05849510
114480,0.19842083,0.19827316,0.19782919,0.19708608,0.19603888,0.19468038,0.19300070,0.19098675,0.18862145,0.18588261,0.18274131,0.17915933,0.17508533,0.17044854,0.16514786,0.15903181,0.15185759,0.14319530,0.13215092,0.11618250,0.05848526
114540,0.19836157,0.19821397,0.19777023,0.19702749,0.19598082,0.19462301,0.19294417,0.19093122,0.18856708,0.18582958,0.18268980,0.17910952,0.17503744,0.17040279,0.16510451,0.15899117,0.15182003,0.14316132,0.13212130,0.11615876,0.05847545
114600,0.19830238,0.19815486,0.19771134,0.19696898,0.19592284,0.19456571,0.19288770,0.19087575,0.18851278,0.18577662,0.18263834,0.17905978,0.17498961,0.17035710,0.16506121,0.15895057,0.15178251,0.14312739,0.13209173,0.11613505,0.05846565
114660,0.19824326,0.19809581,0.19765252,0.19691053,0.19586492,0.19450847,0.19283130,0.19082035,0.18845854,0.18572371,0.18258695,0.17901009,0.17494183,0.17031145,0.16501796,0.15891002,0.15174503,0.14309349,0.13206218,0.11611136,0.05845587
114720,0.19818421,0.19803683,0.19759377,0.19685215,0.19580707,0.19445130,0.19277497,0.19076501,0.18840436,0.18567087,0.18253562,0.17896045,0.17489410,0.17026586,0.16497476,0.15886951,0.15170759,0.14305963,0.13203267,0.11608769,0.05844611
114780,0.19812523,0.19797793,0.19753509,0.19679385,0.19574928,0.19439419,0.19271870,0.19070974,0.18835025,0.18561808,0.18248434,0.17891088,0.17484643,0.17022032,0.16493161,0.15882905,0.15167020,0.14302580,0.13200318,0.11606405,0.05843636
114840,0.19806632,0.19791909,0.19747647,0.19673561,0.19569157,0.19433716,0.19266250,0.19065453,0.18829620,0.18556536,0.18243313,0.17886136,0.17479882,0.17017484,0.16488851,0.15878863,0.15163284,0.14299202,0.13197373,0.11604044,0.05842663
114900,0.19800747,0.19786032,0.19741793,0.19667744,0.19563392,0.19428019,0.19260637,0.19059939,0.18824221,0.18551270,0.18238197,0.17881190,0.17475126,0.17012940,0.16484545,0.15874826,0.15159553,0.14295827,0.13194431,0.11601685,0.05841693
114960,0.19794870,0.19780162,0.19735945,0.19661933,0.19557635,0.19422329,0.19255030,0.19054431,0.18818829,0.18546010,0.18233088,0.17876250,0.17470375,0.17008402,0.16480245,0.15870794,0.15155826,0.14292455,0.13191492,0.11599328,0.05840723
115020,0.19789000,0.19774300,0.19730105,0.19656130,0.19551884,0.19416645,0.19249429,0.19048929,0.18813442,0.18540756,0.18227984,0.17871315,0.17465630,0.17003868,0.16475949,0.15866766,0.15152103,0.14289088,0.13188557,0.11596974,0.05839756
115080,0.19783136,0.19768444,0.19724271,0.19650333,0.19546139,0.19410968,0.19243835,0.19043434,0.18808063,0.18535509,0.18222886,0.17866386,0.17460890,0.16999340,0.16471658,0.15862742,0.15148384,0.14285724,0.13185624,0.11594623,0.05838791
115140,0.19777280,0.19762594,0.19718444,0.19644544,0.19540402,0.19405298,0.19238248,0.19037946,0.18802689,0.18530267,0.18217794,0.17861463,0.17456156,0.16994817,0.16467372,0.15858723,0.15144669,0.14282363,0.13182695,0.11592274,0.05837827
115200,0.19771430,0.19756752,0.19712624,0.19638761,0.19534671,0.19399635,0.19232667,0.19032463,0.18797322,0.18525032,0.18212708,0.17856545,0.17451427,0.16990300,0.16463091,0.15854708,0.15140959,0.14279007,0.13179769,0.11589927,0.05836865
115260,0.19765588,0.19750918,0.19706812,0.19632985,0.19528947,0.19393979,0.19227094,0.19026988,0.18791961,0.18519803,0.18207629,0.17851634,0.17446704,0.16985788,0.16458815,0.15850699,0.15137253,0.14275654,0.13176846,0.11587583,0.05835905
115320,0.19759753,0.19745090,0.19701006,0.19627216,0.19523230,0.19388329,0.19221526,0.19021519,0.18786607,0.18514580,0.18202555,0.17846728,0.17441986,0.16981280,0.16454544,0.15846693,0.15133550,0.14272305,0.13173927,0.11585242,0.05834946
115380,0.19753924,0.19739268,0.19695206,0.19621454,0.19517520,0.19382685,0.19215965,0.19016056,0.18781258,0.18509362,0.18197486,0.17841827,0.17437273,0.16976778,0.16450277,0.15842692,0.15129852,0.14268959,0.13171010,0.11582903,0.05833989
115440,0.19748102,0.19733453,0.19689414,0.19615698,0.19511816,0.19377048,0.19210410,0.19010599,0.18775916,0.18504151,0.18192424,0.17836932,0.17432566,0.16972281,0.16446015,0.15838696,0.15126158,0.14265617,0.13168097,0.11580566,0.05833034
115500,0.19742286,0.19727645,0.19683628,0.19609949,0.19506118,0.19371417,0.19204862,0.19005149,0.18770579,0.18498945,0.18187367,0.17832042,0.17427864,0.16967788,0.16441758,0.15834703,0.15122467,0.14262279,0.13165186,0.11578232,0.05832081
115560,0.19736478,0.19721844,0.19677849,0.19604206,0.19500428,0.19365793,0.19199320,0.18999705,0.18765249,0.18493746,0.18182316,0.17827158,0.17423167,0.16963301,0.16437506,0.15830715,0.15118781,0.14258944,0.13162279,0.11575900,0.05831129
115620,0.19730676,0.19716050,0.19672076,0.19598471,0.19494743,0.19360176,0.19193784,0.18994267,0.18759925,0.18488553,0.18177271,0.17822280,0.17418476,0.16958819,0.16433258,0.15826732,0.15115099,0.14255613,0.13159374,0.11573570,0.05830179
115680,0.19724881,0.19710262,0.19666310,0.19592742,0.19489066,0.19354565,0.19188255,0.18988835,0.18754607,0.18483365,0.18172231,0.17817407,0.17413790,0.16954342,0.16429015,0.15822753,0.15111421,0.14252286,0.13156473,0.11571243,0.05829231
115740,0.19719093,0.19704481,0.19660551,0.19587019,0.19483395,0.19348961,0.19182733,0.18983410,0.18749296,0.18478184,0.18167198,0.17812540,0.17409109,0.16949870,0.16424777,0.15818779,0.15107747,0.14248962,0.13153575,0.11568919,0.05828285
115800,0.19713312,0.19698707,0.19654799,0.19581304,0.19477731,0.19343363,0.19177217,0.18977991,0.18743990,0.18473008,0.18162170,0.17807678,0.17404433,0.16945403,0.16420544,0.15814808,0.15104077,0.14245641,0.13150680,0.11566596,0.05827340
115860,0.19707537,0.19692940,0.19649054,0.19575595,0.19472073,0.19337771,0.19171707,0.18972579,0.18738691,0.18467839,0.18157147,0.17802822,0.17399763,0.16940941,0.16416315,0.15810843,0.15100411,0.14242325,0.13147788,0.11564277,0.05826397
115920,0.19701769,0.19687179,0.19643315,0.19569892,0.19466422,0.19332187,0.19166203,0.18967172,0.18733397,0.18462675,0.18152131,0.17797971,0.17395098,0.16936484,0.16412091,0.15806881,0.15096749,0.14239012,0.13144900,0.11561959,0.05825456
115980,0.19696008,0.19681425,0.19637583,0.19564197,0.19460778,0.19326608,0.19160706,0.18961772,0.18728110,0.18457517,0.18147120,0.17793126,0.17390439,0.16932032,0.16407872,0.15802924,0.15093091,0.14235702,0.13142014,0.11559644,0.05824516
116040,0.19690253,0.19675678,0.19631857,0.19558508,0.19455140,0.19321036,0.19155216,0.18956378,0.18722829,0.18452366,0.18142115,0.17788286,0.17385784,0.16927585,0.16403657,0.15798972,0.15089437,0.14232396,0.13139131,0.11557332,0.05823578
116100,0.19684506,0.19669937,0.19626139,0.19552825,0.19449508,0.19315471,0.19149731,0.18950991,0.18717554,0.18447220,0.18137116,0.17783452,0.17381135,0.16923143,0.16399447,0.15795024,0.15085787,0.14229094,0.13136252,0.11555022,0.05822642
116160,0.19678764,0.19664203,0.19620426,0.19547149,0.19443883,0.19309912,0.19144253,0.18945609,0.18712285,0.18442080,0.18132123,0.17778624,0.17376491,0.16918706,0.16395242,0.15791080,0.15082141,0.14225795,0.13133375,0.11552714,0.05821708
116220,0.19673030,0.19658476,0.19614721,0.19541480,0.19438265,0.19304359,0.19138782,0.18940234,0.18707022,0.18436946,0.18127135,0.17773801,0.17371853,0.16914274,0.16391042,0.15787140,0.15078499,0.14222500,0.13130502,0.11550409,0.05820775
116280,0.19667302,0.19652756,0.19609022,0.19535817,0.19432653,0.19298813,0.19133316,0.18934865,0.18701765,0.18431818,0.18122153,0.17768983,0.17367220,0.16909847,0.16386846,0.15783205,0.15074861,0.14219208,0.13127631,0.11548106,0.05819844
116340,0.19661581,0.19647042,0.19603330,0.19530161,0.19427048,0.19293273,0.19127857,0.18929502,0.18696514,0.18426695,0.18117176,0.17764171,0.17362591,0.16905425,0.16382655,0.15779274,0.15071227,0.14215920,0.13124764,0.11545805,0.05818914
116400,0.19655867,0.19641334,0.19597644,0.19524512,0.19421449,0.19287740,0.19122405,0.18924145,0.18691269,0.18421579,0.18112205,0.17759364,0.17357969,0.16901008,0.16378469,0.15775348,0.15067597,0.14212635,0.13121900,0.11543507,0.05817986
116460,0.19650159,0.19635634,0.19591965,0.19518869,0.19415857,0.19282213,0.19116958,0.18918795,0.18686030,0.18416468,0.18107240,0.17754562,0.17353351,0.16896596,0.16374287,0.15771426,0.15063971,0.14209354,0.13119038,0.11541211,0.05817060
116520,0.19644458,0.19629940,0.19586293,0.19513232,0.19410271,0.19276693,0.19111518,0.18913450,0.18680798,0.18411363,0.18102280,0.17749766,0.17348738,0.16892188,0.16370110,0.15767508,0.15060349,0.14206077,0.13116180,0.11538918,0.05816136
116580,0.19638763,0.19624252,0.19580627,0.19507602,0.19404691,0.19271178,0.19106084,0.18908112,0.18675571,0.18406264,0.18097327,0.17744976,0.17344131,0.16887786,0.16365937,0.15763594,0.15056731,0.14202803,0.13113325,0.11536627,0.05815213
116640,0.19633075,0.19618571,0.19574967,0.19501979,0.19399118,0.19265670,0.19100656,0.18902780,0.18670350,0.18401171,0.18092378,0.17740191,0.17339529,0.16883389,0.16361769,0.15759685,0.15053116,0.14199532,0.13110472,0.11534338,0.05814292
116700,0.19627393,0.19612897,0.19569314,0.19496362,0.19393552,0.19260169,0.19095235,0.18897453,0.18665135,0.18396084,0.18087435,0.17735411,0.17334932,0.16878996,0.16357606,0.15755780,0.15049506,0.14196265,0.13107623,0.11532052,0.05813372
116760,0.19621719,0.19607229,0.19563668,0.19490751,0.19387991,0.19254674,0.19089820,0.18892133,0.18659926,0.18391002,0.18082498,0.17730637,0.17330340,0.16874609,0.16353447,0.15751879,0.15045900,0.14193002,0.13104777,0.11529768,0.05812454
116820,0.19616050,0.19601568,0.19558028,0.19485147,0.19382438,0.19249185,0.19084411,0.18886820,0.18654723,0.18385926,0.18077567,0.17725868,0.17325753,0.16870226,0.16349293,0.15747983,0.15042297,0.14189742,0.13101934,0.11527486,0.05811538
116880,0.19610388,0.19595913,0.19552395,0.19479550,0.19376890,0.19243702,0.19079008,0.18881512,0.18649526,0.18380856,0.18072641,0.17721104,0.17321172,0.16865848,0.16345144,0.15744091,0.15038699,0.14186485,0.13099094,0.11525207,0.05810624
116940,0.19604733,0.19590265,0.19546768,0.19473958,0.19371349,0.19238226,0.19073611,0.18876210,0.18644334,0.18375792,0.18067721,0.17716346,0.17316595,0.16861475,0.16340999,0.15740203,0.15035104,0.14183232,0.13096256,0.11522930,0.05809711
117000,0.19599084,0.19584623,0.19541148,0.19468374,0.19365815,0.19232756,0.19068221,0.18870914,0.18639149,0.18370733,0.18062806,0.17711593,0.17312024,0.16857107,0.16336858,0.15736319,0.15031513,0.14179983,0.13093422,0.11520656,0.05808799
117060,0.19593442,0.19578988,0.19535534,0.19462795,0.19360286,0.19227292,0.19062836,0.18865625,0.18633970,0.18365680,0.18057897,0.17706846,0.17307458,0.16852744,0.16332722,0.15732440,0.15027926,0.14176737,0.13090591,0.11518383,0.05807890
117120,0.19587806,0.19573360,0.19529926,0.19457224,0.19354764,0.19221835,0.19057458,0.18860341,0.18628796,0.18360633,0.18052993,0.17702103,0.17302897,0.16848385,0.16328591,0.15728565,0.15024343,0.14173494,0.13087763,0.11516114,0.05806982
117180,0.19582177,0.19567737,0.19524325,0.19451658,0.19349249,0.19216384,0.19052086,0.18855063,0.18623629,0.18355592,0.18048095,0.17697367,0.17298341,0.16844032,0.16324465,0.15724694,0.15020764,0.14170255,0.13084937,0.11513846,0.05806075
117240,0.19576554,0.19562122,0.19518731,0.19446099,0.19343739,0.19210939,0.19046720,0.18849792,0.18618467,0.18350556,0.18043202,0.17692635,0.17293790,0.16839683,0.16320342,0.15720827,0.15017189,0.14167019,0.13082115,0.11511581,0.05805170
